Position_x[pixels]	Position_y[pixels]	Relative_position_x[mm]	Relative_position_y[mm]	Relative_norm_position_x[mm]	Relative_norm_position_y[mm]	Dice_area[pixels^2]	Dice_area[mm^2]	Mean_grayscale_value	Mean_grayscale_value-central_area_of_dice	Mean_grayscale_value-cely_wafer	Mean_"gray"_kvadratic_deviation	Vertical_shape_asymmetry	Vertical_gray_asymmetry	Horizontal_shape_symetry	Area_to_perimeter_ratio	Filters:	Filter_grayscale	Filter_kvadratic_deviation	Filter_vertical_shape_asymmetry	Filter_vertical_color_asymmetry	Filter_horizontal_asymmetry	Filter_area_to_perimeter_ratio	CCT filter	Overall_filter (CCT filter excluded)	CCT_dice_mean	CCT_dice_mean_center	CCT_z_celeho_waferu	CCT_dice_difference	CIE_x	CIE_y	Cislo binu	Rozmery:	Horizontalni rozmer-stred-pixels	Horizontalni rozmer-stred	Horizontalni rozmer-nahore-pixels	Horizontalni rozmer-nahore	Horizontalni rozmer-dolu-pixels	Horizontalni rozmer-dolu	Vertikalni rozmer-stred-pixels	Vertikalni rozmer-stred	Vertikalni rozmer-vlevo-pixels	Vertikalni rozmer-vlevo	Vertikalni rozmer-vpravo-pixels	Vertikalni rozmer-vpravo	Orientace ctverecku
       850.51026	       972.90389	       10.848301	      -5.0565593	           8	          -3	        4339	      1.94399	       79.500000	       75.070000	       0.0000000	       8.5561247	       8.0000000	       7524.5000	       14.000000	       17.218254	 	           1	           1	           1	           1	           1	           1	           1	           1	       5867.7576	       5677.4255	       0.0000000	       0.0000000	      0.32836276	      0.34564284	   1	 	       58.000002	       1.2276667	       58.333335	       1.2347222	       58.000002	       1.2276667	       75.000002	       1.5875000	       75.000002	       1.5875000	       75.000002	       1.5875000	           0
       850.50349	       1052.5381	       10.847910	      -3.3709686	           8	          -2	        4304	      1.92831	       78.333333	       73.990000	       0.0000000	       7.5007695	       12.000000	       7118.0000	       12.000000	       17.285141	 	           1	           1	           1	           1	           1	           1	           1	           1	       5817.6326	       5631.0240	       0.0000000	       0.0000000	      0.32940241	      0.34725139	   1	 	       58.000002	       1.2276667	       58.000002	       1.2276667	       58.333335	       1.2347222	       74.000002	       1.5663334	       74.000002	       1.5663334	       74.000002	       1.5663334	           0
       850.72509	       1132.4617	       10.852351	      -1.6792511	           8	          -1	        4325	      1.93772	       80.666667	       75.190000	       0.0000000	       9.4803014	       31.000000	       7640.5000	       10.000000	       17.653061	 	           1	           1	           1	           1	           1	           1	           1	           1	       5917.8827	       5682.5813	       0.0000000	       0.0000000	      0.32824895	      0.34546676	   1	 	       59.000002	       1.2488334	       58.000002	       1.2276667	       58.000002	       1.2276667	       74.000002	       1.5663334	       74.000002	       1.5663334	       74.000002	       1.5663334	           0
       850.49552	       1212.0085	       10.847244	    0.0044881834	           8	           0	        4349	      1.94847	       79.166667	       73.800000	       0.0000000	       9.1276801	       0.0000000	       7972.0000	       0.0000000	       16.662836	 	           1	           1	           1	           1	           1	           1	           1	           1	       5853.4362	       5622.8608	       0.0000000	       0.0000000	      0.32958823	      0.34753889	   1	 	       58.000002	       1.2276667	       58.000002	       1.2276667	       58.000002	       1.2276667	       75.000002	       1.5875000	       75.000002	       1.5875000	       75.000002	       1.5875000	           0
       850.56746	       1292.0402	       10.848517	       1.6984916	           8	           1	        4358	      1.95250	       84.000000	       78.250000	       0.0000000	       10.250066	       10.000000	       8282.0000	       10.000000	       17.157480	 	           1	           1	           1	           1	           1	           1	           1	           1	       6061.0973	       5814.0522	       0.0000000	       0.0000000	      0.32545609	      0.34114565	   3	 	       58.000002	       1.2276667	       58.000002	       1.2276667	       58.000002	       1.2276667	       75.000002	       1.5875000	       75.000002	       1.5875000	       75.000002	       1.5875000	           0
       850.53936	       1372.0173	       10.847673	       3.3913403	           8	           2	        4344	      1.94623	       79.666667	       74.770000	       0.0000000	       9.7788870	       5.0000000	       9279.5000	       5.0000000	       16.772202	 	           1	           1	           1	           1	           1	           1	           1	           1	       5874.9184	       5664.5362	       0.0000000	       0.0000000	      0.32864876	      0.34608535	   1	 	       58.000002	       1.2276667	       58.000002	       1.2276667	       58.000002	       1.2276667	       75.000002	       1.5875000	       75.000002	       1.5875000	       75.000002	       1.5875000	           0
       850.50655	       1451.9936	       10.846729	       5.0841717	           8	           3	        4349	      1.94847	       77.833333	       73.040000	       0.0000000	       9.1665226	       1.0000000	       7520.0000	       1.0000000	       16.599237	 	           1	           1	           1	           1	           1	           1	           1	           1	       5796.1504	       5590.2079	       0.0000000	       0.0000000	      0.33034044	      0.34870271	   1	 	       58.000002	       1.2276667	       58.000002	       1.2276667	       58.000002	       1.2276667	       75.000002	       1.5875000	       75.000002	       1.5875000	       75.000002	       1.5875000	           0
       850.50000	       1532.0000	       10.846340	       6.7776413	           8	           4	        4350	      1.94892	       81.500000	       75.609091	       0.0000000	       10.607782	       0.0000000	       7455.0000	       0.0000000	       16.603054	 	           1	           1	           1	           1	           1	           1	           1	           1	       5953.6864	       5700.5872	       0.0000000	       0.0000000	      0.32785410	      0.34485585	   1	 	       58.000002	       1.2276667	       58.000002	       1.2276667	       58.000002	       1.2276667	       75.000002	       1.5875000	       75.000002	       1.5875000	       75.000002	       1.5875000	           0
       850.50264	       1611.9915	       10.846147	       8.4707945	           8	           5	        4349	      1.94847	       76.333333	       71.450000	       0.0000000	       8.7278798	       0.0000000	       8081.0000	       0.0000000	       16.856588	 	           1	           1	           1	           1	           1	           1	           1	           1	       5731.7038	       5521.8945	       0.0000000	       0.0000000	      0.33196207	      0.35121169	   1	 	       58.000002	       1.2276667	       58.000002	       1.2276667	       58.000002	       1.2276667	       75.000002	       1.5875000	       75.000002	       1.5875000	       75.000002	       1.5875000	           0
       850.43299	       1691.8720	       10.844423	       10.161598	           8	           6	        4335	      1.94220	       82.833333	       77.240000	       0.0000000	       11.005058	       10.000000	       7927.5000	       10.000000	       17.621952	 	           1	           1	           1	           1	           1	           1	           1	           1	       6010.9722	       5770.6582	       0.0000000	       0.0000000	      0.32635530	      0.34253690	   1	 	       58.000002	       1.2276667	       58.000002	       1.2276667	       58.000002	       1.2276667	       75.000002	       1.5875000	       75.000002	       1.5875000	       74.000002	       1.5663334	           0
       850.57889	       1771.7221	       10.847262	       11.851759	           8	           7	        4329	      1.93951	       78.000000	       72.030000	       0.0000000	       9.1518956	       24.000000	       7764.0000	       35.000000	       17.597561	 	           1	           1	           1	           1	           1	           1	           1	           1	       5803.3111	       5546.8139	       0.0000000	       0.0000000	      0.33136284	      0.35028456	   1	 	       59.000002	       1.2488334	       58.000002	       1.2276667	       58.000002	       1.2276667	       75.000002	       1.5875000	       74.000002	       1.5663334	       74.000002	       1.5663334	           0
       850.60009	       1851.3598	       10.847463	       13.537424	           8	           8	        4316	      1.93369	       79.833333	       73.420000	       0.0000000	       10.196675	       18.000000	       7730.5000	       27.000000	       19.097345	 	           1	           1	           1	           1	           1	           1	           1	           1	       5882.0791	       5606.5343	       0.0000000	       0.0000000	      0.32996253	      0.34811801	   1	 	       58.666668	       1.2417778	       59.000002	       1.2488334	       58.000002	       1.2276667	       74.000002	       1.5663334	       74.000002	       1.5663334	       74.000002	       1.5663334	           0
       850.88139	       1931.0064	       10.853168	       15.223277	           8	           9	        4401	      1.97177	       78.666667	       74.500000	       0.0000000	       10.389695	       19.000000	       8269.5000	       17.000000	       16.992277	 	           1	           1	           1	           1	           1	           1	           1	           1	       5831.9540	       5652.9358	       0.0000000	       0.0000000	      0.32890799	      0.34648642	   1	 	       59.000002	       1.2488334	       59.000002	       1.2488334	       59.000002	       1.2488334	       75.000002	       1.5875000	       75.000002	       1.5875000	       75.000002	       1.5875000	           0
